Severity,City,County,State,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Junction,Stop,Traffic_Signal,daytime
2,Piedmont,Calhoun_AL,AL,90,54,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Louisville,Jefferson_KY,KY,43,76,10,6.9,0,Clear,FALSE,FALSE,FALSE,night
2,Concord,Contra Costa_CA,CA,75,50,10,0,0,Clear,FALSE,FALSE,FALSE,day
3,Polk City,Polk_FL,FL,78.1,87,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,night
3,Albuquerque,Bernalillo_NM,NM,48.9,46,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Fort Mill,York_SC,SC,73,96,8,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Nokomis,Sarasota_FL,FL,84,74,10,5,0,Fair,FALSE,FALSE,TRUE,day
3,Chevy Chase,Montgomery_MD,MD,50,71,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Augusta,Richmond_GA,GA,48.9,74,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Fremont,Alameda_CA,CA,60.8,72,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,26.1,58,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
3,Davenport,Polk_FL,FL,80.1,48,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Oak Brook,DuPage_IL,IL,48,89,8,23,0,Overcast,FALSE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,62.1,31,10,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Romulus,Wayne_MI,MI,79,40,9,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Atlanta,Clayton_GA,GA,53.1,89,0.1,0,0,Overcast,FALSE,FALSE,FALSE,day
2,Ogden,Weber_UT,UT,23,63,10,0,0,Clear,FALSE,TRUE,FALSE,day
2,Grass Valley,Sherman_OR,OR,41,70,10,0,0,Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,65.3,89,10,8.1,0,Overcast,FALSE,FALSE,FALSE,night
2,Pleasant Hill,Contra Costa_CA,CA,63,52,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,55.9,93,10,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,night
2,North Hills,Los Angeles_CA,CA,97,13,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,North Augusta,Edgefield_SC,SC,91,44,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,61,52,10,10.4,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
3,Nashville,Davidson_TN,TN,74,82,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,68,76,10,0,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Beryl,Iron_UT,UT,41,41,10,0,0,Fair,FALSE,FALSE,FALSE,day
2,Kansas City,Jackson_MO,MO,86,53,10,5.8,0,Clear,FALSE,FALSE,FALSE,day
3,Fort Worth,Tarrant_TX,TX,98.6,30,10,11.5,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Waukegan,Lake_IL,IL,66,73,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
2,Colorado Springs,El Paso_CO,CO,43.9,81,10,4.6,0,Clear,FALSE,FALSE,TRUE,day
2,Tampa,Hillsborough_FL,FL,44.6,93,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
4,Lansing,Ingham_MI,MI,31,85,6,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,twilight
2,Palo Alto,Santa Clara_CA,CA,82.4,62,10,13.8,0,Partly Cloudy,TRUE,FALSE,FALSE,day
2,Tuolumne,Tuolumne_CA,CA,75.2,36,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Rowland Heights,Los Angeles_CA,CA,55.9,80,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
3,Chattanooga,Hamilton_TN,TN,80.1,38,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,San Francisco,San Francisco_CA,CA,59,87,9,10.4,0,Overcast,FALSE,FALSE,FALSE,day
2,West Jordan,Salt Lake_UT,UT,39,79,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,19.9,81,5,8.1,0,Haze,FALSE,FALSE,FALSE,twilight
2,Oakland,Alameda_CA,CA,60,67,10,6,0,Cloudy,TRUE,FALSE,FALSE,day
3,North Charleston,Charleston_SC,SC,82.9,65,10,12.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Austin,Travis_TX,TX,95,30,10,5.8,0,Clear,FALSE,FALSE,TRUE,day
2,Pacoima,Los Angeles_CA,CA,66.2,43,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Waldport,Lincoln_OR,OR,57,67,10,3,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Covington,Kenton_KY,KY,64,96,4,4.6,0.04,Light Rain,FALSE,FALSE,FALSE,night
2,Silverado,Orange_CA,CA,52,69,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Coos Bay,Coos_OR,OR,57,89,9,11.5,0,Light Rain,FALSE,TRUE,FALSE,day
3,Fresh Meadows,Queens_NY,NY,82.9,60,8,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Capitola,Santa Cruz_CA,CA,78.1,50,10,0,0,Scattered Clouds,TRUE,FALSE,FALSE,day
4,Dallas,Dallas_TX,TX,85.1,57,10,9.2,0,Clear,FALSE,FALSE,FALSE,night
2,Dayton,Montgomery_OH,OH,51.4,93,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lebec,Los Angeles_CA,CA,64,25,10,19.6,0,Clear,FALSE,FALSE,FALSE,twilight
2,Pomona,Los Angeles_CA,CA,51.8,100,1.5,16.1,0,Rain,FALSE,FALSE,FALSE,night
2,Clio,Genesee_MI,MI,12.9,77,10,10.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,night
2,Chowchilla,Madera_CA,CA,62,75,10,7,0,Fair,FALSE,FALSE,FALSE,twilight
3,Denver,Denver_CO,CO,35.6,87,10,16.1,0,Clear,FALSE,FALSE,FALSE,night
3,Memphis,Shelby_TN,TN,21,68,10,3,0,Fair,FALSE,FALSE,FALSE,day
3,Cambridge,Story_IA,IA,50,89,6,17,0,Light Rain,FALSE,FALSE,FALSE,day
3,Bradenton,Manatee_FL,FL,79,84,10,8,0.02,Fair,FALSE,FALSE,FALSE,twilight
3,Sacramento,Sacramento_CA,CA,87.8,25,10,9.2,0,Clear,TRUE,FALSE,FALSE,day
2,Oklahoma City,Oklahoma_OK,OK,82,56,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Wichita Falls,Wichita_TX,TX,51.4,91,10,0,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Warren,Somerset_NJ,NJ,48.9,59,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Houston,Harris_TX,TX,73.4,69,10,13.8,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Fishkill,Dutchess_NY,NY,35.1,44,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Raleigh,Wake_NC,NC,41,96,7,3.5,0,Patches of Fog,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,70,55,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,97,32,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Spring Hill,Hernando_FL,FL,82,60,10,9.2,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Florence,Florence_SC,SC,86,38,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Billerica,Middlesex_MA,MA,82,27,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Boron,San Bernardino_CA,CA,23,82,10,0,0,Fair,FALSE,FALSE,TRUE,day
2,Whitmore Lake,Washtenaw_MI,MI,37.9,38,10,0,0,Clear,TRUE,FALSE,FALSE,day
3,Saint Charles,St. Charles_MO,MO,73,84,10,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,50,80,10,8.1,0,Overcast,FALSE,FALSE,TRUE,day
2,Cary,Wake_NC,NC,86,37,10,4.6,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Castaic,Los Angeles_CA,CA,79,25,10,12,0,Fair,FALSE,FALSE,FALSE,day
2,South Jordan,Salt Lake_UT,UT,35.6,78,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,San Jose,Santa Clara_CA,CA,69.1,53,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Boston,Suffolk_MA,MA,65,63,10,13,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Bradenton,Manatee_FL,FL,63,97,7,3.5,0,Clear,FALSE,FALSE,TRUE,day
2,Glenwood Springs,Garfield_CO,CO,1.4,66,7,4.6,0,Clear,FALSE,FALSE,FALSE,day
2,Fort Pierce,St. Lucie_FL,FL,77,94,7,12.7,0,Light Rain,TRUE,FALSE,FALSE,day
2,Medford,Suffolk_NY,NY,9,42,10,13.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Menlo Park,San Mateo_CA,CA,64.4,73,10,9.2,0,Mostly Cloudy,FALSE,TRUE,FALSE,day
2,Dallas,Dallas_TX,TX,97,27,10,5,0,Fair,FALSE,FALSE,TRUE,day
2,Elgin,Kane_IL,IL,70,73,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
2,Sarasota,Manatee_FL,FL,73,59,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Buffalo,Erie_NY,NY,10.4,73,2.5,3.5,0,Light Snow,TRUE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,84,55,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Grand Rapids,Kent_MI,MI,66,93,6,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,36,100,2,10.4,0.27,Heavy Rain,FALSE,FALSE,FALSE,day
3,Osseo,Hennepin_MN,MN,21,81,8,6.9,0,Overcast,FALSE,FALSE,FALSE,day
3,Murrieta,Riverside_CA,CA,80.6,12,10,5.8,0,Clear,TRUE,FALSE,FALSE,twilight
2,Los Angeles,Los Angeles_CA,CA,61,72,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Reno,Washoe_NV,NV,67,17,10,6,0,Fair,FALSE,FALSE,TRUE,day
2,San Diego,San Diego_CA,CA,64,75,6,3.5,0,Haze,FALSE,FALSE,FALSE,day
2,Tulsa,Tulsa_OK,OK,71,78,10,0,0,Fair,FALSE,FALSE,FALSE,night
2,Antioch,Contra Costa_CA,CA,55,77,10,0,0,Cloudy,FALSE,FALSE,FALSE,twilight
3,Mc Lean,Fairfax County_VA,VA,41,65,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,84.9,61,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Los Angeles,Los Angeles_CA,CA,54,38,10,0,0,Clear,FALSE,FALSE,TRUE,twilight
2,Los Angeles,Los Angeles_CA,CA,57.9,90,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Lawnside,Camden_NJ,NJ,64,60,10,10.4,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Cartersville,Bartow_GA,GA,90,45,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,95,39,10,16.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,75.9,91,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Tampa,Hillsborough_FL,FL,79,60,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Atlanta,DeKalb_GA,GA,71.1,93,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,Grovetown,Columbia_GA,GA,80.1,56,10,4.6,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Claymont,New Castle_DE,DE,66,100,5,4.6,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,62.1,90,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Sunnyvale,Santa Clara_CA,CA,64,41,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Vale,Malheur_OR,OR,80,29,10,9,0,Fair,FALSE,FALSE,FALSE,day
2,Springfield,Lane_OR,OR,40,93,10,9,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Orlando,Orange_FL,FL,82.9,79,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
2,Hood River,Hood River_OR,OR,92,18,6,12,0,Smoke,FALSE,TRUE,FALSE,day
2,San Marcos,San Diego_CA,CA,75,55,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
3,Desoto,Dallas_TX,TX,65,36,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,54,93,0.2,3.5,0,Fog,FALSE,FALSE,FALSE,day
3,Garner,Wake_NC,NC,84,34,10,3,0,Fair,FALSE,FALSE,FALSE,day
2,Fort Myers,Lee_FL,FL,81,58,10,18.4,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Mesquite,Dallas_TX,TX,80.6,74,10,10.4,0,Scattered Clouds,FALSE,FALSE,TRUE,day
4,Urbandale,Polk_IA,IA,63,56,10,3.5,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Houston,Harris_TX,TX,55.4,51,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
3,Jacksonville,Duval_FL,FL,87.1,35,10,9.2,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lakeland,Polk_FL,FL,62.6,94,10,0,0,Clear,FALSE,FALSE,FALSE,day
4,Lake Wales,Polk_FL,FL,42.8,66,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
3,Bellevue,King_WA,WA,69.1,58,10,3.5,0,Clear,FALSE,FALSE,FALSE,twilight
2,Ogden,Weber_UT,UT,79,39,10,12,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Chicago,Cook_IL,IL,75.9,82,10,6.9,0,Overcast,FALSE,FALSE,FALSE,day
2,Concord,Middlesex_MA,MA,72,44,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,75,87,10,9.2,0,Overcast,FALSE,FALSE,FALSE,twilight
3,Greenville,Greenville_SC,SC,73.4,88,7,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Atlanta,Fulton_GA,GA,80.1,40,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,San Antonio,Bexar_TX,TX,45,74,10,3,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Whittier,Los Angeles_CA,CA,89.6,38,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Pawtucket,Providence_RI,RI,35.1,96,8,10.4,0.01,Overcast,FALSE,FALSE,FALSE,night
2,San Dimas,Los Angeles_CA,CA,55.4,100,1.5,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,El Dorado Hills,El Dorado_CA,CA,82,23,10,8,0,Fair,FALSE,FALSE,FALSE,day
2,Oak Brook,Cook_IL,IL,50,36,10,12.7,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Louisville,Jefferson_KY,KY,10,80,8,6.9,0,Overcast,FALSE,FALSE,TRUE,day
2,Richmond,Richmond City_VA,VA,44.1,79,10,3.5,0,Clear,FALSE,FALSE,FALSE,day
2,Ripon,San Joaquin_CA,CA,75.9,38,10,8.1,0,Clear,TRUE,FALSE,FALSE,day
2,Mesquite,Dallas_TX,TX,70,94,10,12,0,Cloudy,FALSE,FALSE,FALSE,day
2,Palmdale,Los Angeles_CA,CA,81,28,10,24.2,0,Clear,FALSE,FALSE,FALSE,day
2,Ramona,San Diego_CA,CA,97,28,10,10.4,0,Clear,FALSE,FALSE,FALSE,day
2,Greenville,Greenville_SC,SC,57,100,1.8,13.8,0,Overcast,FALSE,FALSE,FALSE,day
3,Houston,Harris_TX,TX,62.1,96,10,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Charlotte,Mecklenburg_NC,NC,42.1,41,10,4.6,0,Overcast,FALSE,FALSE,FALSE,day
2,North Myrtle Beach,Horry_SC,SC,75.9,91,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Pleasanton,Alameda_CA,CA,55,80,10,0,0,Overcast,FALSE,FALSE,FALSE,day
3,Johnstown,Larimer_CO,CO,93.9,10,8,12.7,0,Clear,FALSE,FALSE,FALSE,day
2,Lexington,Middlesex_MA,MA,87.1,33,10,20.7,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,66.9,70,9,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
2,Eureka,St. Louis County_MO,MO,73,93,10,0,0,Clear,FALSE,FALSE,FALSE,night
2,Irvine,Orange_CA,CA,63,90,9,0,0,Overcast,FALSE,FALSE,FALSE,night
2,Oklahoma City,Oklahoma_OK,OK,55,43,10,15,0,Clear,FALSE,FALSE,FALSE,night
3,Atlanta,Fulton_GA,GA,80,54,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Upland,San Bernardino_CA,CA,59,93,4,6.9,0,Light Drizzle,FALSE,FALSE,FALSE,day
2,Riverside,Riverside_CA,CA,54,19,10,8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Ardsley,Westchester_NY,NY,75,50,10,7,0,Fair,FALSE,FALSE,FALSE,day
2,Shaver Lake,Fresno_CA,CA,48,86,3,6.9,0.02,Overcast,FALSE,FALSE,FALSE,day
2,Dallas,Dallas_TX,TX,82.4,66,10,9.2,0,Clear,FALSE,FALSE,FALSE,day
2,South San Francisco,San Mateo_CA,CA,66.9,61,10,20.7,0,Clear,TRUE,FALSE,FALSE,day
2,Salt Lake City,Salt Lake_UT,UT,48,50,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Hopkins,Richland_SC,SC,59,100,4,4.6,0,Overcast,FALSE,FALSE,FALSE,night
2,San Diego,San Diego_CA,CA,61,54,10,16.1,0,Overcast,FALSE,FALSE,FALSE,day
2,Norco,Riverside_CA,CA,85,48,10,15,0,Fair,FALSE,FALSE,FALSE,day
2,Indianapolis,Marion_IN,IN,33.8,65,10,17.3,0,Overcast,FALSE,FALSE,FALSE,day
2,Glen Gardner,Hunterdon_NJ,NJ,35.1,67,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Oklahoma City,Oklahoma_OK,OK,91,33,10,3.5,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,84.9,72,10,3.5,0,Partly Cloudy,FALSE,FALSE,TRUE,day
4,Fremont,Steuben_IN,IN,68,88,6,6.9,0,Haze,FALSE,FALSE,FALSE,day
2,Orinda,Contra Costa_CA,CA,59,78,10,6,0,Cloudy,TRUE,FALSE,FALSE,twilight
2,Pennington,Mercer_NJ,NJ,68,43,10,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Elgin,Kane_IL,IL,30,100,1.2,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Independence,Polk_OR,OR,59,93,10,7,0.02,Light Rain,FALSE,FALSE,FALSE,day
2,Stafford,Stafford_VA,VA,83.3,33,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
2,Montgomery,Montgomery_AL,AL,81.3,61,10,8.1,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Columbia,Richland_SC,SC,70,93,10,0,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Atlanta,DeKalb_GA,GA,44.1,100,0.5,5.8,0,Fog,FALSE,FALSE,FALSE,day
3,Burnsville,Dakota_MN,MN,6.1,87,9,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Little Rock,Pulaski_AR,AR,86,61,10,20,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Lebec,Los Angeles_CA,CA,71,29,10,10,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
2,Houston,Harris_TX,TX,82.4,70,10,9.2,0,Clear,FALSE,FALSE,FALSE,twilight
2,Middletown,New Castle_DE,DE,50,38,10,11.5,0,Clear,FALSE,FALSE,FALSE,day
2,Charlotte,Mecklenburg_NC,NC,78,76,10,6,0,Mostly Cloudy,FALSE,FALSE,TRUE,day
2,Livermore,Alameda_CA,CA,64,22,0.5,8.1,0,Haze,FALSE,FALSE,FALSE,day
3,Winter Park,Orange_FL,FL,89.1,57,10,13.8,0,Scattered Clouds,FALSE,FALSE,FALSE,day
3,Hurricane,Putnam_WV,WV,35.1,89,2,9.2,0,Overcast,FALSE,FALSE,FALSE,day
2,Gilroy,Santa Clara_CA,CA,57.2,88,10,6.9,0,Scattered Clouds,FALSE,FALSE,FALSE,twilight
4,Jacksonville,Duval_FL,FL,86,57,10,6,0,Cloudy,FALSE,FALSE,FALSE,day
2,Diamond Bar,Los Angeles_CA,CA,86,45,10,8.1,0,Clear,FALSE,FALSE,FALSE,day
2,Port Richey,Pasco_FL,FL,78.1,60,10,0,0,Clear,FALSE,FALSE,TRUE,day
3,Baldwin Park,Los Angeles_CA,CA,64,70,4,3,0,Haze,FALSE,FALSE,FALSE,day
2,Bronx,Bronx_NY,NY,46,86,8,12,0,Cloudy,FALSE,FALSE,FALSE,twilight
2,Norristown,Montgomery_PA,PA,59,94,7,16.1,0.01,Overcast,FALSE,FALSE,FALSE,day
2,Livermore,Alameda_CA,CA,51,89,2,0,0.09,Rain,FALSE,FALSE,FALSE,day
2,Brewster,Putnam_NY,NY,88,49,10,9,0,Fair,FALSE,FALSE,FALSE,day
3,Romulus,Wayne_MI,MI,17.1,77,9,4.6,0,Partly Cloudy,FALSE,FALSE,FALSE,day
2,Seattle,King_WA,WA,61,41,10,8.1,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Miami,Miami-Dade_FL,FL,82.9,77,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Houston,Harris_TX,TX,73.4,100,5,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,twilight
3,Silver Spring,Montgomery_MD,MD,46.4,53,10,4.6,0,Clear,FALSE,FALSE,FALSE,day
3,Aurora,Adams_CO,CO,36.9,45,10,5.8,0,Overcast,FALSE,FALSE,FALSE,night
3,Live Oak,Suwannee_FL,FL,84.2,20,10,13.8,0,Clear,FALSE,FALSE,FALSE,day
2,Portland,Multnomah_OR,OR,68,76,10,5,0,Fair,FALSE,FALSE,FALSE,night
3,Birmingham,Jefferson_AL,AL,80.1,79,10,4.6,0.31,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Irvington,Westchester_NY,NY,80.1,31,10,5.8,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Lawndale,Los Angeles_CA,CA,61,41,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Austin,Travis_TX,TX,95,38,10,4.6,0,Scattered Clouds,FALSE,FALSE,TRUE,day
2,Raleigh,Wake_NC,NC,30.9,28,10,4.6,0,Partly Cloudy,FALSE,FALSE,TRUE,day
3,Mission,Johnson_KS,KS,80,43,10,13,0,Fair,FALSE,FALSE,FALSE,day
2,La Pine,Deschutes_OR,OR,32,75,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Pleasantville,Westchester_NY,NY,21,48,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Saint Paul,Dakota_MN,MN,39,73,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
2,Charlotte,Mecklenburg_NC,NC,66.9,34,10,6.9,0,Clear,FALSE,FALSE,TRUE,day
3,Renton,King_WA,WA,64,78,10,7,0,Fair,FALSE,FALSE,FALSE,night
3,Saint Louis,St. Louis City_MO,MO,55,77,10,23,0.14,Overcast,FALSE,FALSE,TRUE,day
2,Sherman Oaks,Los Angeles_CA,CA,71.1,51,7,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Romulus,Wayne_MI,MI,64.9,90,1.5,9.2,0.01,Overcast,FALSE,FALSE,FALSE,day
3,Newport,Campbell_KY,KY,25,81,10,6.9,0,Clear,FALSE,FALSE,FALSE,day
3,Jonesburg,Montgomery_MO,MO,71.6,94,10,8.1,0,Overcast,FALSE,FALSE,FALSE,day
3,Norwalk,Los Angeles_CA,CA,66,9,10,6.9,0,Clear,FALSE,FALSE,TRUE,twilight
2,San Gabriel,Los Angeles_CA,CA,50,62,10,0,0,Clear,FALSE,FALSE,FALSE,day
2,Clearwater,Pinellas_FL,FL,88,61,10,10.4,0,Clear,FALSE,FALSE,TRUE,day
2,Dresher,Montgomery_PA,PA,68,88,10,4.6,0,Overcast,FALSE,FALSE,TRUE,day
3,Chicago,Cook_IL,IL,48.9,26,10,18.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
2,Flint,Genesee_MI,MI,54,34,10,16.1,0,Clear,FALSE,FALSE,FALSE,day
2,Estero,Lee_FL,FL,72,71,10,0,0,Partly Cloudy,FALSE,FALSE,FALSE,day
3,Sylmar,Los Angeles_CA,CA,84.2,42,10,0,0,Clear,TRUE,FALSE,FALSE,day
2,Sutton,Braxton_WV,WV,32,82,1,3,0.01,Light Snow,FALSE,FALSE,FALSE,day
3,Glencoe,McLeod_MN,MN,61.2,52,10,8.1,0,Clear,FALSE,FALSE,FALSE,night
2,East Providence,Providence_RI,RI,14,34,10,10.4,0,Partly Cloudy,FALSE,FALSE,FALSE,twilight
3,Downey,Los Angeles_CA,CA,70,59,7,0,0,Clear,FALSE,FALSE,FALSE,day
2,Galena,Delaware_OH,OH,32,100,3,3.5,0.02,Overcast,FALSE,FALSE,FALSE,day
2,Sterling,Loudoun_VA,VA,70,93,10,0,0,Mostly Cloudy,FALSE,FALSE,FALSE,day
3,Swansea,Bristol_MA,MA,43,86,10,9.2,0,Light Rain,FALSE,FALSE,FALSE,day
4,Cleves,Hamilton_OH,OH,42.1,92,10,15,0,Overcast,TRUE,FALSE,FALSE,night
2,Blue Bell,Montgomery_PA,PA,48.2,58,10,8.1,0,Clear,FALSE,FALSE,TRUE,day
3,Stockton,San Joaquin_CA,CA,89.1,23,10,3.5,0,Clear,TRUE,FALSE,FALSE,day
2,Foxboro,Norfolk_MA,MA,21.9,78,10,5.8,0,Clear,FALSE,FALSE,FALSE,twilight
2,Lambertville,Hunterdon_NJ,NJ,57,89,7,5.8,0,Overcast,FALSE,FALSE,FALSE,day
2,Minneapolis,Hennepin_MN,MN,51,89,2,12,0.01,Light Rain,FALSE,FALSE,FALSE,day
2,Lexington,Lexington_SC,SC,57,34,10,9.2,0,Scattered Clouds,FALSE,FALSE,FALSE,day
2,Chandler,Maricopa_AZ,AZ,59,39,10,0,0,Fair,FALSE,FALSE,FALSE,day
3,Raleigh,Wake_NC,NC,75,96,10,15,0.03,Overcast,FALSE,FALSE,FALSE,day
4,Midlothian,Chesterfield_VA,VA,28.9,78,10,3.5,0,Overcast,FALSE,FALSE,FALSE,twilight
2,Seaford,Nassau_NY,NY,66.9,93,10,4.6,0.04,Light Rain,FALSE,FALSE,FALSE,twilight
3,Dallas,Dallas_TX,TX,80,71,10,5,0,Fair,FALSE,FALSE,FALSE,day
3,Lake Worth,Palm Beach_FL,FL,82,54,10,12.7,0,Scattered Clouds,TRUE,FALSE,FALSE,day
